rideCount,loc,dayofweek,hourofday,lt,lg,condition
6,"-84.18, 33.93",Saturday,22,33.93,-84.18,end
5,"-84.18, 33.96",Saturday,22,33.96,-84.18,end
5,"-84.18, 33.96",Saturday,22,33.96,-84.18,end
5,"-84.18, 33.96",Saturday,22,33.96,-84.18,end
5,"-84.18, 33.96",Saturday,22,33.96,-84.18,end
5,"-84.18, 33.96",Saturday,22,33.96,-84.18,end
5,"-84.19, 33.93",Saturday,22,33.93,-84.19,end
5,"-84.19, 33.93",Saturday,22,33.93,-84.19,end
5,"-84.19, 33.93",Saturday,22,33.93,-84.19,end
5,"-84.19, 33.93",Saturday,22,33.93,-84.19,end
5,"-84.19, 33.93",Saturday,22,33.93,-84.19,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
10,"-84.2, 33.92",Saturday,22,33.92,-84.2,end
5,"-84.2, 33.93",Saturday,22,33.93,-84.2,end
5,"-84.2, 33.93",Saturday,22,33.93,-84.2,end
5,"-84.2, 33.93",Saturday,22,33.93,-84.2,end
5,"-84.2, 33.93",Saturday,22,33.93,-84.2,end
5,"-84.2, 33.93",Saturday,22,33.93,-84.2,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
9,"-84.21, 33.9",Saturday,22,33.9,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,22,33.93,-84.21,end
5,"-84.21, 33.94",Saturday,22,33.94,-84.21,end
5,"-84.21, 33.94",Saturday,22,33.94,-84.21,end
5,"-84.21, 33.94",Saturday,22,33.94,-84.21,end
5,"-84.21, 33.94",Saturday,22,33.94,-84.21,end
5,"-84.21, 33.94",Saturday,22,33.94,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
7,"-84.21, 33.96",Saturday,22,33.96,-84.21,end
5,"-84.21, 33.97",Saturday,22,33.97,-84.21,end
5,"-84.21, 33.97",Saturday,22,33.97,-84.21,end
5,"-84.21, 33.97",Saturday,22,33.97,-84.21,end
5,"-84.21, 33.97",Saturday,22,33.97,-84.21,end
5,"-84.21, 33.97",Saturday,22,33.97,-84.21,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
6,"-84.22, 33.92",Saturday,22,33.92,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
8,"-84.22, 33.97",Saturday,22,33.97,-84.22,end
5,"-84.24, 33.92",Saturday,22,33.92,-84.24,end
5,"-84.24, 33.92",Saturday,22,33.92,-84.24,end
5,"-84.24, 33.92",Saturday,22,33.92,-84.24,end
5,"-84.24, 33.92",Saturday,22,33.92,-84.24,end
5,"-84.24, 33.92",Saturday,22,33.92,-84.24,end
5,"-84.24, 33.94",Saturday,22,33.94,-84.24,end
5,"-84.24, 33.94",Saturday,22,33.94,-84.24,end
5,"-84.24, 33.94",Saturday,22,33.94,-84.24,end
5,"-84.24, 33.94",Saturday,22,33.94,-84.24,end
5,"-84.24, 33.94",Saturday,22,33.94,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
15,"-84.24, 33.95",Saturday,22,33.95,-84.24,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
24,"-84.25, 33.94",Saturday,22,33.94,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
17,"-84.25, 33.95",Saturday,22,33.95,-84.25,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
10,"-84.26, 33.95",Saturday,22,33.95,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
11,"-84.26, 33.96",Saturday,22,33.96,-84.26,end
5,"-84.27, 33.92",Saturday,22,33.92,-84.27,end
5,"-84.27, 33.92",Saturday,22,33.92,-84.27,end
5,"-84.27, 33.92",Saturday,22,33.92,-84.27,end
5,"-84.27, 33.92",Saturday,22,33.92,-84.27,end
5,"-84.27, 33.92",Saturday,22,33.92,-84.27,end
5,"-84.27, 33.94",Saturday,22,33.94,-84.27,end
5,"-84.27, 33.94",Saturday,22,33.94,-84.27,end
5,"-84.27, 33.94",Saturday,22,33.94,-84.27,end
5,"-84.27, 33.94",Saturday,22,33.94,-84.27,end
5,"-84.27, 33.94",Saturday,22,33.94,-84.27,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
7,"-84.16, 33.95",Saturday,23,33.95,-84.16,end
5,"-84.17, 33.91",Saturday,23,33.91,-84.17,end
5,"-84.17, 33.91",Saturday,23,33.91,-84.17,end
5,"-84.17, 33.91",Saturday,23,33.91,-84.17,end
5,"-84.17, 33.91",Saturday,23,33.91,-84.17,end
5,"-84.17, 33.91",Saturday,23,33.91,-84.17,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
8,"-84.18, 33.92",Saturday,23,33.92,-84.18,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
13,"-84.2, 33.92",Saturday,23,33.92,-84.2,end
5,"-84.21, 33.9",Saturday,23,33.9,-84.21,end
5,"-84.21, 33.9",Saturday,23,33.9,-84.21,end
5,"-84.21, 33.9",Saturday,23,33.9,-84.21,end
5,"-84.21, 33.9",Saturday,23,33.9,-84.21,end
5,"-84.21, 33.9",Saturday,23,33.9,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.91",Saturday,23,33.91,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
6,"-84.21, 33.93",Saturday,23,33.93,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
19,"-84.21, 33.96",Saturday,23,33.96,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
6,"-84.21, 33.97",Saturday,23,33.97,-84.21,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
8,"-84.24, 33.95",Saturday,23,33.95,-84.24,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
29,"-84.25, 33.94",Saturday,23,33.94,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
10,"-84.25, 33.95",Saturday,23,33.95,-84.25,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
15,"-84.26, 33.94",Saturday,23,33.94,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
11,"-84.26, 33.95",Saturday,23,33.95,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
7,"-84.26, 33.96",Saturday,23,33.96,-84.26,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.92",Saturday,23,33.92,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
6,"-84.27, 33.93",Saturday,23,33.93,-84.27,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.28, 33.9",Saturday,23,33.9,-84.28,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
7,"-84.14, 33.95",Sunday,0,33.95,-84.14,end
5,"-84.16, 33.95",Sunday,0,33.95,-84.16,end
5,"-84.16, 33.95",Sunday,0,33.95,-84.16,end
5,"-84.16, 33.95",Sunday,0,33.95,-84.16,end
5,"-84.16, 33.95",Sunday,0,33.95,-84.16,end
5,"-84.16, 33.95",Sunday,0,33.95,-84.16,end
5,"-84.17, 33.9",Sunday,0,33.9,-84.17,end
5,"-84.17, 33.9",Sunday,0,33.9,-84.17,end
5,"-84.17, 33.9",Sunday,0,33.9,-84.17,end
5,"-84.17, 33.9",Sunday,0,33.9,-84.17,end
5,"-84.17, 33.9",Sunday,0,33.9,-84.17,end
5,"-84.18, 34.01",Sunday,0,34.01,-84.18,end
5,"-84.18, 34.01",Sunday,0,34.01,-84.18,end
5,"-84.18, 34.01",Sunday,0,34.01,-84.18,end
5,"-84.18, 34.01",Sunday,0,34.01,-84.18,end
5,"-84.18, 34.01",Sunday,0,34.01,-84.18,end
5,"-84.19, 33.93",Sunday,0,33.93,-84.19,end
5,"-84.19, 33.93",Sunday,0,33.93,-84.19,end
5,"-84.19, 33.93",Sunday,0,33.93,-84.19,end
5,"-84.19, 33.93",Sunday,0,33.93,-84.19,end
5,"-84.19, 33.93",Sunday,0,33.93,-84.19,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
18,"-84.2, 33.92",Sunday,0,33.92,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
6,"-84.2, 33.93",Sunday,0,33.93,-84.2,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
9,"-84.21, 33.9",Sunday,0,33.9,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
7,"-84.21, 33.91",Sunday,0,33.91,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
8,"-84.21, 33.93",Sunday,0,33.93,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
9,"-84.21, 33.94",Sunday,0,33.94,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
12,"-84.21, 33.96",Sunday,0,33.96,-84.21,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
6,"-84.22, 33.92",Sunday,0,33.92,-84.22,end
5,"-84.22, 33.93",Sunday,0,33.93,-84.22,end
5,"-84.22, 33.93",Sunday,0,33.93,-84.22,end
5,"-84.22, 33.93",Sunday,0,33.93,-84.22,end
5,"-84.22, 33.93",Sunday,0,33.93,-84.22,end
5,"-84.22, 33.93",Sunday,0,33.93,-84.22,end
